feature,importance
ORGANIZATION_TYPE_Other,0.0022256098724534232
ORGANIZATION_TYPE_Police,0.00048297706895021576
ORGANIZATION_TYPE_Postal,0.0008297907013631376
ORGANIZATION_TYPE_Realtor,0.00036157661191418865
ORGANIZATION_TYPE_Religion,4.886043583534269e-05
ORGANIZATION_TYPE_Restaurant,0.0008826074686075393
ORGANIZATION_TYPE_School,0.0012990068832924259
ORGANIZATION_TYPE_Security,0.000970083597680816
ORGANIZATION_TYPE_Security Ministries,0.00039664169214304425
ORGANIZATION_TYPE_Self-employed,0.004028059998573008
ORGANIZATION_TYPE_Services,0.00044472013791623357
ORGANIZATION_TYPE_Telecom,0.0003823356883065205
ORGANIZATION_TYPE_Trade: type 1,0.00024276360773603273
ORGANIZATION_TYPE_Trade: type 2,0.00045396118065685017
ORGANIZATION_TYPE_Trade: type 3,0.0010646828337493614
ORGANIZATION_TYPE_Trade: type 4,2.6299775609759144e-05
ORGANIZATION_TYPE_Trade: type 5,2.813075861225782e-05
ORGANIZATION_TYPE_Trade: type 6,0.00019834404150308787
ORGANIZATION_TYPE_Trade: type 7,0.0017487504391248407
ORGANIZATION_TYPE_Transport: type 1,7.867036597104319e-05
ORGANIZATION_TYPE_Transport: type 2,0.0007529550084115097
ORGANIZATION_TYPE_Transport: type 3,0.0009655114967604958
ORGANIZATION_TYPE_Transport: type 4,0.0013701263687633078
ORGANIZATION_TYPE_University,0.00036654633734142556
ORGANIZATION_TYPE_XNA,0.0009604177979022522
FONDKAPREMONT_MODE_not specified,0.000589339962709283
FONDKAPREMONT_MODE_org spec account,0.0005091454496195048
FONDKAPREMONT_MODE_reg oper account,0.0012607212207368273
FONDKAPREMONT_MODE_reg oper spec account,0.0007665474404291688
HOUSETYPE_MODE_block of flats,0.0014505637359085374
HOUSETYPE_MODE_specific housing,0.0004178673150711092
HOUSETYPE_MODE_terraced house,0.00021251931970341545
WALLSMATERIAL_MODE_Block,0.0007867559742294577
WALLSMATERIAL_MODE_Mixed,0.00044566067410667994
WALLSMATERIAL_MODE_Monolithic,0.00018726113982328675
WALLSMATERIAL_MODE_Others,0.0004221812566281294
WALLSMATERIAL_MODE_Panel,0.001387358436723247
"WALLSMATERIAL_MODE_Stone, brick",0.0015432405962200585
WALLSMATERIAL_MODE_Wooden,0.0004741133906603295
EMERGENCYSTATE_MODE_No,0.001680217398025553
EMERGENCYSTATE_MODE_Yes,0.0003926080646916728
DAYS_EMPLOYED_ANOM,0.0008357373227580802
